Occurred,City,State,Country
"09/22/2023 17:30","Mukilteo","WA","USA"
"09/22/2023 13:34","North las vegas","NV","USA"
"09/22/2023 08:15","Lynchburg","VA","USA"
"09/22/2023 05:20","Bullhead City","AZ","USA"
"09/21/2023 23:41","Albuquerque","NM","USA"
"09/21/2023 23:35","Terre Haute","IN","USA"
"09/21/2023 21:30","Ocean City","MD","USA"
"09/21/2023 21:00","Freedom","ME","USA"
"09/21/2023 20:45","Hammonton","NJ","USA"
"09/21/2023 20:35","Onalaska, WI","WI","USA"
"09/21/2023 20:05","Hot Springs","SD","USA"
"09/21/2023 19:14","hampton","NH","USA"
"09/21/2023 03:06","Loveland","CO","USA"
"09/21/2023 02:30","We were airborne heading East at 39000 feet","NE","USA"
"09/20/2023 23:46","Cowen","WV","USA"
"09/20/2023 23:05","Madison","WI","USA"
"09/20/2023 14:28","Columbus","OH","USA"
"09/20/2023 12:57","Nashville","TN","USA"
"09/20/2023 06:35","Arizona City","AZ","USA"
"09/20/2023 05:00","Milwaukee","0","USA"
"09/20/2023 04:01","Oakland","ME","USA"
"09/20/2023 03:07","Shasta lake","CA","USA"
"09/19/2023 23:00","Huntington Station","NY","USA"
"09/19/2023 22:37","Mercersburg","PA","USA"
"09/19/2023 22:00","Revere","MA","USA"
"09/19/2023 21:14","Strong City","KS","USA"
"09/19/2023 13:40","Grants","NM","USA"
"09/19/2023 06:49","Morristown","TN","USA"
"09/19/2023 06:00","Brewster","MA","USA"
"09/19/2023 05:15","zumbrota","MN","USA"
"09/19/2023 02:39","Battle Mountain","-","USA"
"09/19/2023 02:00","Cardington","OH","USA"
"09/18/2023 22:17","Whitefish","MT","USA"
"09/18/2023 21:50","Grinnell","IA","USA"
"09/18/2023 21:38","Yakima","WA","USA"
"09/18/2023 21:30","Kamiah","ID","USA"
"09/18/2023 21:10","Cortez","CO","USA"
"09/18/2023 20:33","Carthage","MS","USA"
"09/18/2023 20:23","Bow","WA","USA"
"09/18/2023 20:00","Tulsa","OK","USA"
"09/18/2023 19:40","Tucson","AZ","USA"
"09/18/2023 18:58","Penrose","CO","USA"
"09/18/2023 06:55","Elburn","IL","USA"
"09/18/2023 06:30","Charleston International Airport","SC","USA"
"09/17/2023 21:40","Ossining","NY","USA"
"09/17/2023 21:00","Taylor","ND","USA"
"09/17/2023 20:11","Grove City","OH","USA"
"09/17/2023 19:57","Otsego","NY","USA"
"09/17/2023 19:40","Fort Worth","TX","USA"
"09/17/2023 15:46","North Bethesda","MD","USA"
"09/17/2023 08:45","San Rafael (Lucas Valley / Marinwood)","CA","USA"
"09/17/2023 01:35","Melrose","WI","USA"
"09/17/2023 01:30","Hueytown","AL","USA"
"09/16/2023 22:15","Lake Worth","FL","USA"
"09/16/2023 22:05","Kirksville","MO","USA"
"09/16/2023 21:00","Spokane","WA","USA"
"09/16/2023 20:45","Around Ashland or Thornton","NH","USA"
"09/16/2023 20:35","Plainview","NY","USA"
"09/16/2023 20:16","Indian Lake","NY","USA"
"09/16/2023 20:15","Southbury","CT","USA"
"09/16/2023 20:13","North Tonawanda","NY","USA"
"09/16/2023 20:12","Conneaut","OH","USA"
"09/16/2023 20:05","Levittown","NY","USA"
"09/16/2023 20:00","Levittown","NY","USA"
"09/16/2023 19:45","Clearfield","UT","USA"
"09/16/2023 19:30","New Haven","CT","USA"
"09/16/2023 16:50","Chicago","IL","USA"
"09/16/2023 16:00","Bainbridge Island","WA","USA"
"09/16/2023 04:30","Versailles","IN","USA"
"09/16/2023 04:26","Kinston","NC","USA"
"09/16/2023 02:06","Sagola","MI","USA"
"09/16/2023 00:20","Aurora","CO","USA"
"09/15/2023 23:48","Avon Park","FL","USA"
"09/15/2023 23:35","Bradenton","FL","USA"
"09/15/2023 21:15","Canandaigua","NY","USA"
"09/15/2023 21:15","Fife","WA","USA"
"09/15/2023 20:34","Belle Fourche","SD","USA"
"09/15/2023 15:30","Tucson","AZ","USA"
"09/15/2023 05:30","Ferrisburgh","VT","USA"
"09/15/2023 05:17","Las Vegas","NV","USA"
"09/15/2023 04:40","Lubbock","TX","USA"
"09/14/2023 23:55","Wheaton","IL","USA"
"09/14/2023 23:30","Santa Rosa Beach","FL","USA"
"09/14/2023 22:40","Trumbull","CT","USA"
"09/14/2023 22:35","East Bridgewater","MA","USA"
"09/14/2023 22:30","Oakland","MD","USA"
"09/14/2023 22:04","Mountains","AZ","USA"
"09/14/2023 22:00","Tucson","AZ","USA"
"09/14/2023 21:30","Las Cruces","IN","USA"
"09/14/2023 20:30","Eastampton","NJ","USA"
"09/14/2023 20:14","Stamford","CT","USA"
"09/14/2023 19:40","Tucson","AZ","USA"
"09/14/2023 19:35","Arcadia","CA","USA"
"09/14/2023 17:30","Patterson","NY","USA"
"09/14/2023 12:14","Menasha","WI","USA"
"09/14/2023 09:45","Fresno","CA","USA"
"09/14/2023 05:00","Mt. Lebanon","PA","USA"
"09/14/2023 04:30","Ocean City","NJ","USA"
"09/13/2023 23:17","Stoughton","WI","USA"
"09/13/2023 23:10","Mount Vernon","IL","USA"
"09/13/2023 21:28","Shakopee","GA","USA"
"09/13/2023 21:22","Somerset","-","USA"
"09/13/2023 20:50","Eastpointe","MI","USA"
"09/13/2023 20:17","Chatham","IL","USA"
"09/13/2023 20:17","Shoreview","MN","USA"
"09/13/2023 19:57","Palatine","IL","USA"
"09/13/2023 19:39","Vail (near Tucson)","AZ","USA"
"09/13/2023 19:04","Pewaukee","WI","USA"
"09/13/2023 18:37","Bronx","NY","USA"
"09/13/2023 14:03","Petoskey","MI","USA"
"09/13/2023 07:37","Wailuku","HI","USA"
"09/12/2023 23:00","Las Vegas","NV","USA"
"09/12/2023 22:30","Pine city","MN","USA"
"09/12/2023 21:15","NorthGlenn","CO","USA"
"09/12/2023 20:30","Cleveland","OH","USA"
"09/12/2023 20:10","Gulf Shores","AL","USA"
"09/12/2023 19:44","New Britain","CT","USA"
"09/12/2023 19:30","Martinez","GA","USA"
"09/12/2023 18:55","El Paso","TX","USA"
"09/12/2023 16:43","Montrose","CO","USA"
"09/12/2023 16:15","Stockton","-","USA"
"09/12/2023 09:37","Copperas Cove","TX","USA"
"09/12/2023 01:00","Strathmore","CA","USA"
"09/12/2023 00:28","New Rochelle","NY","USA"
"09/12/2023 00:05","Panorama City","CA","USA"
"09/11/2023 23:03","Alexandria","VA","USA"
"09/11/2023 22:57","Hineston","LA","USA"
"09/11/2023 22:35","Spokane","WA","USA"
"09/11/2023 21:50","Carlsbad","CA","USA"
"09/11/2023 20:40","St. George","SC","USA"
"09/11/2023 19:56","Norristown","PA","USA"
"09/11/2023 19:35","Chesterfield","NJ","USA"
"09/11/2023 06:45","South Bend","IN","USA"
"09/11/2023 06:00","Stafford","VA","USA"
"09/11/2023 04:00","Swan Lake","NY","USA"
"09/11/2023 01:31","Jonesboro","AR","USA"
"09/10/2023 23:45","Spokane","WA","USA"
"09/10/2023 23:30","Cedar City","UT","USA"
"09/10/2023 23:30","Cedar city","UT","USA"
"09/10/2023 20:45","Methuen","MA","USA"
"09/10/2023 20:05","Fairfield","CA","USA"
"09/10/2023 18:49","Bass Lake","IN","USA"
"09/09/2023 23:18","Old town","FL","USA"
"09/09/2023 23:15","Taunton","MA","USA"
"09/09/2023 21:35","Yelm","WA","USA"
"09/09/2023 20:34","","CA","USA"
"09/09/2023 19:00","South Scottsdale AZ","AZ","USA"
"09/09/2023 18:50","Miami","FL","USA"
"09/09/2023 18:30","Edenton","NC","USA"
"09/09/2023 17:00","Byron","CA","USA"
"09/09/2023 13:29","A few miles north of Osawatomie","KS","USA"
"09/09/2023 08:28","Edmonds","WA","USA"
"09/09/2023 08:28","Woodinville","WA","USA"
"09/09/2023 02:25","Henderson","NY","USA"
"09/09/2023 01:55","Hinckley","IL","USA"
"09/08/2023 23:00","Morse","LA","USA"
"09/08/2023 21:45","Paramount","CA","USA"
"09/08/2023 21:15","Santa Fe","NM","USA"
"09/08/2023 19:53","Marlton","NJ","USA"
"09/08/2023 18:15","Memphis","TN","USA"
"09/08/2023 17:45","Richmond","VA","USA"
"09/08/2023 14:04","Poinciana","FL","USA"
"09/08/2023 08:15","Arnold","MO","USA"
"09/08/2023 04:30","Krebs","OK","USA"
"09/08/2023 03:00","orono","ME","USA"
"09/08/2023 02:13","Russellville","AL","USA"
"09/07/2023 23:30","Ironton","OH","USA"
"09/07/2023 23:07","Denver","CO","USA"
"09/07/2023 23:01","omaha","NE","USA"
"09/07/2023 23:00","Knoxville","NC","USA"
"09/07/2023 21:30","Boise","ID","USA"
"09/07/2023 21:15","Ellsworth","ME","USA"
"09/07/2023 21:09","Arnold","MD","USA"
"09/07/2023 19:28","Ocracoke","NC","USA"
"09/07/2023 19:28","Raleigh","NC","USA"
"09/07/2023 19:00","Belen","NM","USA"
"09/07/2023 17:41","Maricopa","AZ","USA"
"09/07/2023 17:39","Brooklyn","NY","USA"
"09/07/2023 13:45","Golden","CO","USA"
"09/07/2023 12:48","Tonawanda","NY","USA"
"09/07/2023 10:15","Boulder","CO","USA"
"09/07/2023 09:09","Ford City","PA","USA"
"09/07/2023 06:04","Red Bluff","CA","USA"
"09/07/2023 05:45","Chester Springs/Eagle","PA","USA"
"09/07/2023 05:04","San Diego","CA","USA"
"09/06/2023 23:45","Cedar city","UT","USA"
"09/06/2023 21:51","Stratford","CA","USA"
"09/06/2023 21:44","Ocala","FL","USA"
"09/06/2023 21:31","Washington","MI","USA"
"09/06/2023 21:08","Deltona","FL","USA"
"09/06/2023 21:00","Williamsville","NY","USA"
"09/06/2023 20:45","saucier","MS","USA"
"09/06/2023 19:43","Sutherlin","OR","USA"
"09/06/2023 19:15","Oakland","CA","USA"
"09/06/2023 19:03","On New Jersey Turnpike looking at view on New York City","NJ","USA"
"09/06/2023 18:58","Twentynine Palms","CA","USA"
"09/06/2023 18:30","Warner Robins","GA","USA"
"09/06/2023 15:00","Kittery","ME","USA"
"09/06/2023 11:19","Portland","OR","USA"
"09/06/2023 11:00","Portland","OR","USA"
"09/06/2023 11:00","Sherwood","OR","USA"
"09/06/2023 10:55","Keizer","OR","USA"
"09/06/2023 10:40","Tigard","OR","USA"
"09/06/2023 10:00","Forest Grove","OR","USA"
"09/06/2023 07:45","Englewood","CO","USA"
"09/06/2023 05:30","Pasco","WA","USA"
"09/06/2023 05:28","Glenside","PA","USA"
"09/05/2023 23:00","Buffalo","NY","USA"
"09/05/2023 21:05","Houston","TX","USA"
"09/05/2023 21:00","Antioch","CA","USA"
"09/05/2023 19:00","Payson","UT","USA"
"09/05/2023 13:20","East Longmeadow","MA","USA"
"09/05/2023 10:28","St. Augustine","FL","USA"
"09/05/2023 07:00","Rochester","IN","USA"
"09/05/2023 06:30","Unsure","ME","USA"
"09/05/2023 06:28","Roanoke","VA","USA"
"09/05/2023 05:30","Winnemucca","NV","USA"
"09/05/2023 04:38","Colorado Springs","CO","USA"
"09/05/2023 04:24","Wasilla","AK","USA"
"09/04/2023 23:30","Custer","KY","USA"
"09/04/2023 23:00","SPRINGFIELD","OR","USA"
"09/04/2023 22:30","Bluffton","IN","USA"
"09/04/2023 22:00","Roulette","PA","USA"
"09/04/2023 21:35","Westfield","MA","USA"
"09/04/2023 21:28","Portage","MI","USA"
"09/04/2023 21:18","sykesville","MD","USA"
"09/04/2023 21:15","Margate","FL","USA"
"09/04/2023 21:14","Lebanon","VA","USA"
"09/04/2023 21:10","Cotat","CA","USA"
"09/04/2023 21:00","Cermantown","MD","USA"
"09/04/2023 21:00","Salida","CO","USA"
"09/04/2023 20:54","Camp Hill","PA","USA"
"09/04/2023 20:52","Salt Lake City","UT","USA"
"09/04/2023 20:49","Rio Rancho","NM","USA"
"09/04/2023 20:40","Boswell","PA","USA"
"09/04/2023 19:50","Union Springs","NY","USA"
"09/04/2023 18:46","Arvada","CO","USA"
"09/04/2023 18:30","Three points","AZ","USA"
"09/04/2023 16:01","Denver","CO","USA"
"09/04/2023 13:00","ROCKVILLE","MD","USA"
"09/04/2023 13:00","Cleveland","OH","USA"
"09/04/2023 11:22","Denver","CO","USA"
"09/04/2023 05:16","Clayton","NC","USA"
"09/04/2023 03:04","Benicia","CA","USA"
"09/04/2023 02:30","Chicago","IL","USA"
"09/04/2023 02:20","Estes Park","CO","USA"
"09/04/2023 00:23","St.Thomas","PA","USA"
"09/04/2023 00:10","Clearwater","FL","USA"
"09/03/2023 23:48","Zephyrhills","FL","USA"
"09/03/2023 22:50","Saint Petersburg","FL","USA"
"09/03/2023 22:30","Kissimmee","FL","USA"
"09/03/2023 22:27","Delray Beach","FL","USA"
"09/03/2023 21:25","Gambrills","MD","USA"
"09/03/2023 21:20","Grantham","NH","USA"
"09/03/2023 21:18","Prather","CA","USA"
"09/03/2023 21:13","Manahawkin","NJ","USA"
"09/03/2023 21:04","Brooklyn","NY","USA"
"09/03/2023 21:00","Walnut Creek","CA","USA"
"09/03/2023 21:00","7 miles north of Benton","PA","USA"
"09/03/2023 20:58","Jacksonville","FL","USA"
"09/03/2023 20:53","Jenner","CA","USA"
"09/03/2023 20:50","Kingstree","SC","USA"
"09/03/2023 20:50","Ocean city","MD","USA"
"09/03/2023 20:47","Miamisburg","OH","USA"
"09/03/2023 20:32","Smryna","DE","USA"
"09/03/2023 20:31","McDonough","GA","USA"
"09/03/2023 12:36","Louisburg","KS","USA"
"09/03/2023 06:08","Oakley","ID","USA"
"09/03/2023 05:50","Waterford","MI","USA"
"09/03/2023 04:26","Arlington","WA","USA"
"09/03/2023 03:40","","GA","USA"
"09/03/2023 00:17","Clearwater","FL","USA"
"09/03/2023 00:00","Saint Louis","MO","USA"
"09/02/2023 23:47","Aurora","CO","USA"
"09/02/2023 22:40","New Orleans","LA","USA"
"09/02/2023 22:00","Miami","FL","USA"
"09/02/2023 21:30","Salem","SC","USA"
"09/02/2023 21:00","Natural Bridge","VA","USA"
"09/02/2023 20:45","New Rochelle","NY","USA"
"09/02/2023 20:15","Seminole","FL","USA"
"09/02/2023 20:10","Antelope","-","USA"
"09/02/2023 20:07","Moody","AL","USA"
"09/02/2023 19:10","Vacaville","CA","USA"
"09/02/2023 12:00","Hague","VA","USA"
"09/02/2023 11:00","Clayton","NC","USA"
"09/02/2023 08:22","The Colony","TX","USA"
"09/02/2023 08:00","Corpus Christi","TX","USA"
"09/02/2023 03:30","Milesburg","PA","USA"
"09/02/2023 00:07","Ypsilanti","MI","USA"
"09/01/2023 23:58","Albany","NY","USA"
"09/01/2023 23:40","Albany","GA","USA"
"09/01/2023 23:00","Stony Brook","NY","USA"
"09/01/2023 22:33","West Alton","IL","USA"
"09/01/2023 22:26","Savannah","GA","USA"
"09/01/2023 22:00","Central lake","MI","USA"
"09/01/2023 21:44","Sherwood","WI","USA"
"09/01/2023 21:30","Corcoran","CA","USA"
"09/01/2023 21:00","Chesapeake","VA","USA"
"09/01/2023 21:00","Morganton, NC at Brown Mountain Overlook","NC","USA"
"09/01/2023 20:50","Ladue/St Louis","MO","USA"
"09/01/2023 20:50","Fairfax","CA","USA"
"09/01/2023 20:30","Sunbury","PA","USA"
"09/01/2023 20:20","Hadley","NY","USA"
"09/01/2023 19:30","Drexel Hill","PA","USA"
"09/01/2023 19:00","Granton","WI","USA"
"09/01/2023 17:08","Chicago","IL","USA"
"09/01/2023 14:50","East Wenatchee","WA","USA"
"09/01/2023 11:09","Gainesville and Manassas","VA","USA"
"09/01/2023 08:30","Colorado Springs","CO","USA"
"09/01/2023 06:00","Rochester","NY","USA"
"09/01/2023 05:24","Isle of Palms","SC","USA"
"09/01/2023 04:30","Ventucopa","CA","USA"
"08/31/2023 23:55","Appomattox","VA","USA"
"08/31/2023 23:00","Ambridge","PA","USA"
"08/31/2023 22:17","Bentonville","AR","USA"
"08/31/2023 22:07","Lewiston","ID","USA"
"08/31/2023 21:50","Ellisville","MS","USA"
"08/31/2023 21:40","El Paso","TX","USA"
"08/31/2023 21:22","Rockfish","NC","USA"
"08/31/2023 20:30","Van Nuys","CA","USA"
"08/31/2023 19:20","Santa Cruz","CA","USA"
"08/31/2023 16:30","Columbia","MD","USA"
"08/31/2023 16:00","Yreka","CA","USA"
"08/31/2023 13:01","South Beloit","IL","USA"
"08/31/2023 12:50","Salt Lake City","UT","USA"
"08/31/2023 12:04","Des Plains","WI","USA"
"08/31/2023 05:20","Hesperia","CA","USA"
"08/31/2023 05:20","Rome","NY","USA"
"08/31/2023 05:10","Rome","NY","USA"
"08/31/2023 04:55","Buckeye","AZ","USA"
"08/31/2023 03:00","Independence","MO","USA"
"08/31/2023 02:30","Indianapolis","IN","USA"
"08/31/2023 02:20","Bonne Terre to Desoto","MO","USA"
"08/31/2023 01:56","Paulden","AZ","USA"
"08/30/2023 23:50","Palo Alto","CA","USA"
"08/30/2023 21:57","Belvidere","IL","USA"
"08/30/2023 21:45","Pittsburgh","PA","USA"
"08/30/2023 21:32","Wofford Heights","CA","USA"
"08/30/2023 21:26","Phippsburg","ME","USA"
"08/30/2023 20:47","Wayne","NJ","USA"
"08/30/2023 20:47","Hazel Park","MI","USA"
"08/30/2023 20:30","Hamburg","PA","USA"
"08/30/2023 20:07","Phoenix","AZ","USA"
"08/30/2023 19:15","Chandler","AZ","USA"
"08/30/2023 19:00","Appleton","WI","USA"
"08/30/2023 18:18","Orange Beach","AL","USA"
"08/30/2023 10:36","Spanish Springs","NV","USA"
"08/30/2023 05:29","Chanhassen","MN","USA"
"08/30/2023 03:30","St. Louis","MO","USA"
"08/29/2023 23:13","West Branch","MI","USA"
"08/29/2023 23:11","Topeka","KS","USA"
"08/29/2023 23:07","Staten Island","NY","USA"
"08/29/2023 22:45","Port Angeles","WA","USA"
"08/29/2023 22:12","El Dorado Hills","CA","USA"
"08/29/2023 22:10","east meadow","NY","USA"
"08/29/2023 20:59","Sherwood","AR","USA"
"08/29/2023 20:05","San Francisco","CA","USA"
"08/29/2023 19:46","Ashtabula","OH","USA"
"08/29/2023 19:33","Aurora","OR","USA"
"08/29/2023 10:19","Worcester","MA","USA"
"08/29/2023 09:25","Avenal","CA","USA"
"08/29/2023 08:30","North Haven","CT","USA"
"08/29/2023 07:00","Youngstown","OH","USA"
"08/29/2023 05:30","Denver","CO","USA"
"08/29/2023 05:25","Polson","MT","USA"
"08/29/2023 03:30","","OR","USA"
"08/29/2023 00:45","El Dorado Hills","CA","USA"
"08/28/2023 23:53","Sterling Heights","MI","USA"
"08/28/2023 21:31","Mt Pleasant","NC","USA"
"08/28/2023 21:00","Hilliard","OH","USA"
"08/28/2023 20:47","Key West","FL","USA"
"08/28/2023 20:45","Licking","MO","USA"
"08/28/2023 20:31","Colorado Springs","CO","USA"
"08/28/2023 17:11","Ann Arbor","MI","USA"
"08/28/2023 10:00","Ponderosa","CA","USA"
"08/28/2023 07:55","Vallejo","CA","USA"
"08/28/2023 06:48","Massillon","OH","USA"
"08/28/2023 02:35","Vista","CA","USA"
"08/28/2023 00:53","New York City","NY","USA"
"08/28/2023 00:40","Cedar City","UT","USA"
"08/28/2023 00:35","Cedar City","UT","USA"
"08/27/2023 23:50","Cambria","CA","USA"
"08/27/2023 22:30","Simpsonville","SC","USA"
"08/27/2023 22:00","Byesville","OH","USA"
"08/27/2023 21:12","Jensen Beach","FL","USA"
"08/27/2023 19:25","Stevens Point","WI","USA"
"08/27/2023 18:30","Oklahoma City","OK","USA"
"08/27/2023 17:54","Wilmington","MA","USA"
"08/27/2023 13:40","Morgan Hill","CA","USA"
"08/27/2023 12:45","El Monte","CA","USA"
"08/27/2023 06:30","Sanford","MI","USA"
"08/27/2023 03:48","Boulder","CO","USA"
"08/27/2023 03:35","Pine","CO","USA"
"08/27/2023 03:30","Colorado Springs","CO","USA"
"08/27/2023 02:10","Phoenix","AZ","USA"
"08/26/2023 21:56","San Antonio","TX","USA"
"08/26/2023 21:52","Orlando Metro area","FL","USA"
"08/26/2023 21:51","Briarcliff","TX","USA"
"08/26/2023 21:44","Seguin","TX","USA"
"08/26/2023 21:40","San Antonio","TX","USA"
"08/26/2023 21:40","Reno","NV","USA"
"08/26/2023 21:40","Saint Hedwig","TX","USA"
"08/26/2023 21:40","San Antonio","TX","USA"
"08/26/2023 21:39","Claude","TX","USA"
"08/26/2023 21:39","Austin","TX","USA"
"08/26/2023 21:38","Highlands","TX","USA"
"08/26/2023 21:33","Dayton","OH","USA"
"08/26/2023 21:10","Clermont/Montverde","FL","USA"
"08/26/2023 21:00","White Sands National Monument","NM","USA"
"08/26/2023 21:00","South Fork","CO","USA"
"08/26/2023 20:45","El Paso","TX","USA"
"08/26/2023 20:40","Loving","NM","USA"
"08/26/2023 20:30","Wildwood","NJ","USA"
"08/26/2023 20:25","Albertville","AL","USA"
"08/26/2023 20:20","","CO","USA"
"08/26/2023 19:43","Parkton","MD","USA"
"08/26/2023 19:39","Waterville","ME","USA"
"08/26/2023 19:20","Grand Canyon National Park","AZ","USA"
"08/26/2023 17:30","Atlanta","GA","USA"
"08/26/2023 07:45","Sanger","TX","USA"
"08/26/2023 05:30","Dickinson","TX","USA"
"08/26/2023 03:30","Chester","CA","USA"
"08/26/2023 02:06","McDermott","WA","USA"
"08/26/2023 00:15","Richmond","VA","USA"
"08/25/2023 23:20","Pearce","AZ","USA"
"08/25/2023 23:00","Oregon","IL","USA"
"08/25/2023 21:45","Gray","TN","USA"
"08/25/2023 20:42","Brentwood","TN","USA"
"08/25/2023 15:30","Woodbridge","VA","USA"
"08/25/2023 00:01","Mooresville","NC","USA"
"08/24/2023 21:57","Union City","GA","USA"
"08/24/2023 21:31","Columbus","OH","USA"
"08/24/2023 21:05","Tacoma","WA","USA"
"08/24/2023 17:34","Littleton","CO","USA"
"08/24/2023 16:33","Alachua","FL","USA"
"08/24/2023 15:12","Chicago","IL","USA"
"08/24/2023 12:16","Cheviot","OH","USA"
"08/23/2023 21:18","Orient","OH","USA"
"08/23/2023 21:15","Cochise","AZ","USA"
"08/23/2023 20:45","Delaware City","DE","USA"
"08/23/2023 20:45","Rochelle","IL","USA"
"08/23/2023 20:34","Huntington","TX","USA"
"08/23/2023 19:35","Newton","MA","USA"
"08/23/2023 19:15","Auburn (looking SW)","ME","USA"
"08/23/2023 10:40","Monrovia","CA","USA"
"08/23/2023 09:11","Punta Gorda","FL","USA"
"08/23/2023 09:07","San Diego","CA","USA"
"08/23/2023 06:00","Maitland","FL","USA"
"08/23/2023 05:10","Bakersfield","CA","USA"
"08/23/2023 04:53","Portland","OR","USA"
"08/23/2023 00:28","Lacomb","OR","USA"
"08/23/2023 00:00","Eugene","OR","USA"
"08/22/2023 21:48","Rockwall","TX","USA"
"08/22/2023 21:30","Waltham","MA","USA"
"08/22/2023 20:20","Santa Cruz","CA","USA"
"08/22/2023 20:20","Las Vegas","NV","USA"
"08/22/2023 18:30","Las Vegas","NV","USA"
"08/22/2023 12:25","Las Vegas","NV","USA"
"08/22/2023 05:23","Escondido","CA","USA"
"08/22/2023 02:33","Long Beach","CA","USA"
"08/21/2023 21:54","Bozeman","MT","USA"
"08/21/2023 21:52","Mineral Bluff","GA","USA"
"08/21/2023 20:00","Rancho Palos Verdes","CA","USA"
"08/21/2023 19:15","Queen Valley","AZ","USA"
"08/21/2023 06:35","Thomaston","GA","USA"
"08/21/2023 04:45","Marion","VA","USA"
"08/21/2023 00:27","Warsaw","MO","USA"
"08/20/2023 22:08","Columbus","IN","USA"
"08/20/2023 22:01","Washington","PA","USA"
"08/20/2023 21:30","Pittsburgh","PA","USA"
"08/20/2023 20:50","Cordova","SC","USA"
"08/20/2023 19:01","Queen Creek","AZ","USA"
"08/20/2023 16:30","Erlanger","KY","USA"
"08/20/2023 05:45","Maitland","FL","USA"
"08/20/2023 04:48","Middleburg","FL","USA"
"08/20/2023 01:00","Conklin","NY","USA"
"08/19/2023 23:18","Searsport","ME","USA"
"08/19/2023 22:25","Columbia","SC","USA"
"08/19/2023 20:41","Leland","MI","USA"
"08/19/2023 20:30","Ferndale","WA","USA"
"08/19/2023 19:45","Kensington","KS","USA"
"08/19/2023 15:40","Centerpoint","AL","USA"
"08/19/2023 14:41","Bloomington","IN","USA"
"08/19/2023 12:02","Santa Barbara","CA","USA"
"08/19/2023 06:25","Silver Springs","FL","USA"
"08/18/2023 23:00","Vacaville","CA","USA"
"08/18/2023 22:00","Lakeway, TX","TX","USA"
"08/18/2023 21:34","Puyallup","WA","USA"
"08/18/2023 20:40","Waterbury","CT","USA"
"08/18/2023 20:38","Suffolk","VA","USA"
"08/18/2023 20:32","Stevensville","MD","USA"
"08/18/2023 20:10","Middletown","CT","USA"
"08/18/2023 19:28","Las Vegas","NV","USA"
"08/18/2023 18:30","Riverside","CA","USA"
"08/18/2023 06:20","Paris","TN","USA"
"08/18/2023 04:30","West Lake Hills","TX","USA"
"08/18/2023 02:22","Essex","MA","USA"
"08/18/2023 02:20","Coxs Creek","KY","USA"
"08/18/2023 01:15","Colville","WA","USA"
"08/18/2023 00:30","El Paso","TX","USA"
"08/17/2023 23:30","Emmett","AR","USA"
"08/17/2023 22:08","Strasburg","CO","USA"
"08/17/2023 22:02","Hedgesville","WV","USA"
"08/17/2023 22:00","Austin","TX","USA"
